,caption,video_id,video,frame,results_st,results_lt
544,a man is playing tennis on a court,202000824275_17932,202000824275,17932,0.8293631872359529,0.7793531162988304
545,a baseball player is running on the field,202000824275_18082,202000824275,18082,0.8293280768930907,0.7789615651922246
546,a man is dancing and singing with a microphone,202000824275_18189,202000824275,18189,0.8298262925950042,0.7801061232170309
547,a man is kicking a soccer ball on a field,202000824275_18250,202000824275,18250,0.8294995214531855,0.7793480479832409
548,a man is holding a tennis racket and a ball,202000824275_18583,202000824275,18583,0.8297782165964346,0.7797070802769601
549,a man in a suit and tie standing in front of a sign,202000824275_19057,202000824275,19057,0.8297707616043305,0.7797518161449594
550,a man is holding a baseball bat in his hand,202000824275_19357,202000824275,19357,0.8297259745198621,0.7796941174327198
551,a man is skiing down a snowy hill,202000824275_19548,202000824275,19548,0.829858466646583,0.7800314454186054
552,a man is sitting on a bench with a skateboard,202000824275_19759,202000824275,19759,0.8299238665722295,0.7799677370957858
553,a hockey player is <unk> a goal in a game,202000824275_20020,202000824275,20020,0.8294566587910953,0.7790663467237853
554,a hockey player is <unk> a goal,202000824275_20282,202000824275,20282,0.8295010349101414,0.7791856109796299
555,a person is riding a skateboard down a ramp,202000824275_20441,202000824275,20441,0.8301608562024747,0.780161420266748
556,a hockey player is <unk> a goal,202000824275_20560,202000824275,20560,0.8295010349101414,0.7791856109796299
557,a baseball player is holding a bat while a catcher and umpire wait behind him,202000824275_20676,202000824275,20676,0.8296971348986464,0.7794208610734341
558,a hockey player is <unk> a goal,202000824275_20756,202000824275,20756,0.8295010349101414,0.7791856109796299
559,a man is skiing on a track with a crowd watching,202000824275_20884,202000824275,20884,0.8297235844887237,0.7796683129510158
560,a man in a red and white uniform is playing baseball,202000824275_20983,202000824275,20983,0.8294355443129403,0.7796625514572798
561,a group of men in red and black uniforms are standing in front of a large red and black sign,202000824275_21052,202000824275,21052,0.8296844180208648,0.77990116373673
562,a group of people riding skis down a snow covered slope,202000824275_21196,202000824275,21196,0.8299624725822378,0.779985744748608
563,a hockey player is <unk> a goal in a game,202000824275_21371,202000824275,21371,0.8294566587910953,0.7790663467237853
564,a man is snowboarding down a snowy hill,202000824275_21464,202000824275,21464,0.8299204381003931,0.7800834020111528
565,a hockey player is <unk> a goal in a game,202000824275_21577,202000824275,21577,0.8294566587910953,0.7790663467237853
566,a hockey player is <unk> a goal,202000824275_21697,202000824275,21697,0.8295010349101414,0.7791856109796299
567,a group of people riding skis down a snow covered slope,202000824275_21795,202000824275,21795,0.8299624725822378,0.779985744748608
568,a clock with a picture of a man on it,202000824275_22583,202000824275,22583,0.8300135250907148,0.7798676691327902
569,a group of men are standing in a line,202000824275_23333,202000824275,23333,0.8296004721915534,0.7795897194695208
570,a man in a suit and tie standing in front of a microphone,202000824275_23584,202000824275,23584,0.829864709833741,0.7798939353430048
571,a man is playing a guitar on stage,202000824275_23851,202000824275,23851,0.8295607875910571,0.7796174777602515
572,a man in a suit and tie sitting in a chair,202000824275_24051,202000824275,24051,0.8298392986642175,0.7799479214867987
573,a basketball player is <unk> a goal,202000824275_24263,202000824275,24263,0.8294957407696454,0.7791758129823
574,a man is dancing and singing in a room,202000824275_24365,202000824275,24365,0.8297842097136309,0.780053863657231
575,a group of people standing on a tennis court,202000824275_24441,202000824275,24441,0.8295455627907293,0.7794858651776376
576,a man holding a tennis racquet on a tennis court,202000824275_24559,202000824275,24559,0.8296443335245315,0.7796287100975084
577,a man wearing a white shirt and a tie,202000824275_24697,202000824275,24697,0.8295920806863406,0.78005335748007
578,a man is riding a bicycle and then falls off,202000824275_24820,202000824275,24820,0.8299367367714501,0.7799610723160714
579,a man holding a tennis racquet on a tennis court,202000824275_24961,202000824275,24961,0.8296443335245315,0.7796287100975084
580,a basketball player is <unk> a goal in a game,202000824275_25568,202000824275,25568,0.8294524234749596,0.7790585083255888
581,a man is talking to a crowd of people,202000824275_26188,202000824275,26188,0.829649728796388,0.7797691395089389
582,a basketball player is <unk> a goal in a game,202000824275_26374,202000824275,26374,0.8294524234749596,0.7790585083255888
583,a man is running on a field and kicking a soccer ball,202000824275_26593,202000824275,26593,0.8295849910318072,0.7793723141817818
584,a man is talking and smiling while holding a microphone,202000824275_26804,202000824275,26804,0.8299543510679066,0.7799885615368171
585,a man in a suit is looking at a computer,202000824275_26925,202000824275,26925,0.8298463036144449,0.7797807133893254
586,a man in a suit and tie holding a cellphone,202000824275_27000,202000824275,27000,0.8299107004238105,0.7799234029902138
587,a man is dancing and singing with other men,202000824275_27192,202000824275,27192,0.8295093823921641,0.7799321218325322
588,a man holding a camera in front of a mirror,202000824275_27379,202000824275,27379,0.8300434127822975,0.7798557776298166
589,a man is jumping on a stage with a microphone,202000824275_27738,202000824275,27738,0.8298824915935312,0.7798496257146409
590,a large group of people are watching a skateboarder,202000824275_28111,202000824275,28111,0.8298858401592369,0.7798079553812145
591,a man in a suit and tie standing in front of a microphone,202000824275_28367,202000824275,28367,0.829864709833741,0.7798939353430048
592,a television screen showing a man playing a video game,202000824275_28754,202000824275,28754,0.8297638839929806,0.7793494467159892
593,a tree with a clock on it in the middle of the night,202000824315_0,202000824315,0,0.8301602319663672,0.7799939894099183
594,a man is dancing and singing in a room,202000824315_18,202000824315,18,0.8297842097136309,0.780053863657231
595,a flock of birds flying through a blue sky,202000824315_236,202000824315,236,0.8301406787641503,0.78012912331727
596,a man is holding a sign that says <unk>,202000824315_642,202000824315,642,0.8299625568718595,0.7799175963035421
597,a man is holding a baseball bat in his hand,202000824315_1080,202000824315,1080,0.8297259745198621,0.7796941174327198
598,a man is dancing on stage with a microphone,202000824315_1492,202000824315,1492,0.8297594789467468,0.7799006268897257
599,a man is riding a skateboard and doing tricks,202000824315_1716,202000824315,1716,0.8299166573599153,0.7799867167281043
600,a skier is jumping a hill in the air,202000824315_1848,202000824315,1848,0.8300270397946501,0.7798531203325968
601,a man is jumping in the air on a skateboard,202000824315_1975,202000824315,1975,0.8300379695366114,0.7799839330359088
602,a man is doing a trick on a snowboard,202000824315_2049,202000824315,2049,0.8298748193489552,0.7798846133687732
603,a man riding skis down a snow covered slope,202000824315_2099,202000824315,2099,0.8300092905416027,0.7801003800802744
604,a person on skis jumping in the air,202000824315_2166,202000824315,2166,0.829999024060006,0.7799017386573148
605,a group of people riding skis down a snow covered slope,202000824315_2316,202000824315,2316,0.8299624725822378,0.779985744748608
606,a group of people riding skis down a snow covered slope,202000824315_2495,202000824315,2495,0.8299624725822378,0.779985744748608
607,a group of people riding skis on a snowy surface,202000824315_2664,202000824315,2664,0.8299213893069267,0.7799915986628916
608,a group of people standing on top of a snow covered slope,202000824315_2892,202000824315,2892,0.8299422638368542,0.7798512719305642
609,a group of people riding skis down a snow covered slope,202000824315_3131,202000824315,3131,0.8299624725822378,0.779985744748608
610,a group of people skiing down a snow covered slope,202000824315_3300,202000824315,3300,0.82998635260807,0.7799378995610285
611,a man is riding a skateboard and then falls,202000824315_3429,202000824315,3429,0.8299839333515353,0.7799984687687774
612,a man is standing in front of a bus,202000824315_3556,202000824315,3556,0.8298638071488169,0.7798669869540665
613,two men are standing together and one is talking,202000824315_3668,202000824315,3668,0.8297096681219964,0.7796329971792578
614,a group of people riding skis down a snow covered slope,202000824315_3821,202000824315,3821,0.8299624725822378,0.779985744748608
615,two men are standing together and one is talking,202000824315_3993,202000824315,3993,0.8297096681219964,0.7796329971792578
616,a person on skis is standing in the snow,202000824315_4108,202000824315,4108,0.8299101830328769,0.7799317743184201
617,two men are standing together and one is talking,202000824315_4194,202000824315,4194,0.8297096681219964,0.7796329971792578
618,a man is holding a sign and a woman is holding a pair of skis,202000824315_4364,202000824315,4364,0.8297789317281312,0.779861720310505
619,a person riding skis down a snow covered slope,202000824315_4919,202000824315,4919,0.8300748777061935,0.7801102227295155
620,a group of people on a street with a building and a traffic signal,202000824315_5407,202000824315,5407,0.8299506853702597,0.7798080930848849
621,a man is holding a snowboard in his hand,202000824315_5499,202000824315,5499,0.8299469412971991,0.7799469666517129
622,a man on a skateboard doing a trick,202000824315_5573,202000824315,5573,0.8299459493360574,0.7799641637046345
623,a group of people on a track watching a train,202000824315_5670,202000824315,5670,0.8298305143767842,0.779641037118221
624,a man is holding a snowboard in front of a crowd,202000824315_5767,202000824315,5767,0.8298028762938326,0.7798671930550274
625,a man is standing in front of a poster,202000824315_5892,202000824315,5892,0.8298788106428981,0.7799001881784775
626,a man is jumping in the air on a skateboard,202000824315_6086,202000824315,6086,0.8300379695366114,0.7799839330359088
627,a man is playing a game on a tv,202000824315_6223,202000824315,6223,0.8295342516321892,0.7792121593539576
628,a man on a skateboard doing a trick,202000824315_6283,202000824315,6283,0.8299459493360574,0.7799641637046345
629,a man is jumping in the air on a skateboard,202000824315_6391,202000824315,6391,0.8300379695366114,0.7799839330359088
630,a man riding skis down a snow covered slope,202000824315_6706,202000824315,6706,0.8300092905416027,0.7801003800802744
631,a man in a suit and tie standing in front of a microphone,202000824315_7146,202000824315,7146,0.829864709833741,0.7798939353430048
632,a clock tower with a mountain in the background,202000824315_7405,202000824315,7405,0.8301591369282358,0.7800739580897228
633,a group of people playing a game of tennis,202000824315_7541,202000824315,7541,0.8293728578112699,0.7791775008166092
634,a man is playing a game of frisbee,202000824315_7667,202000824315,7667,0.8295863700412291,0.7794659261463244
635,a group of people standing around each other holding a smart phone,202000824315_7761,202000824315,7761,0.8299063979086049,0.7797347630470046
636,a man in a suit is standing in a room,202000824315_7979,202000824315,7979,0.8298462162806254,0.7799647411430316
637,a group of men playing a game of frisbee,202000824315_8213,202000824315,8213,0.8294906865538942,0.7794048715519692
638,a man holding a tennis racquet on a tennis court,202000824315_8317,202000824315,8317,0.8296443335245315,0.7796287100975084
639,a man in a suit is standing in a room,202000824315_8407,202000824315,8407,0.8298462162806254,0.7799647411430316
640,a group of people standing on a tennis court,202000824315_8499,202000824315,8499,0.8295455627907293,0.7794858651776376
641,a group of people standing in front of a building,202000824315_8622,202000824315,8622,0.8298049236341222,0.779731400656739
642,a man wearing a black jacket is walking,202000824315_8719,202000824315,8719,0.8296928493172058,0.7802767742179206
643,a man is jumping in the air with a basketball,202000824315_8880,202000824315,8880,0.8296834289491636,0.7795487358636105
644,a woman is jumping in the air on a court,202000824315_9113,202000824315,9113,0.8298663471191979,0.7798081588390147
645,a woman is doing a handstand on a mat,202000824315_9267,202000824315,9267,0.8302845695702283,0.7803385224414624
646,a man is dancing with a woman in a yellow shirt,202000824315_9408,202000824315,9408,0.8297221184920441,0.7802078617094564
647,a man in a suit is standing in a room,202000824315_9544,202000824315,9544,0.8298462162806254,0.7799647411430316
648,a group of people standing around a luggage cart,202000824315_9664,202000824315,9664,0.8300049295234119,0.7798830033688752
649,a man wearing a black jacket is walking,202000824315_9782,202000824315,9782,0.8296928493172058,0.7802767742179206
650,a man is singing and dancing in a room,202000824315_9893,202000824315,9893,0.8297842096995889,0.7800538636406925
651,a woman sitting on a bench with a man,202000824315_10032,202000824315,10032,0.8297362331053701,0.7799175951483441
652,a man is holding a woman s face and kissing her,202000824315_10149,202000824315,10149,0.8298906446463187,0.7800168173702574
653,a person holding a knife and cutting it,202000824315_10298,202000824315,10298,0.830282807975149,0.7801862807453489
654,a man in a suit is standing in a room,202000824315_10452,202000824315,10452,0.8298462162806254,0.7799647411430316
655,a man is looking at something and then looks away,202000824315_10544,202000824315,10544,0.829855539453302,0.7797040001132404
656,a cat is laying on a persons lap,202000824315_10677,202000824315,10677,0.8302650550587926,0.780159255612106
657,a man is walking and smiling at something,202000824315_10842,202000824315,10842,0.829825078263706,0.7799663984322854
658,a man wearing a tie and a striped shirt,202000824315_10978,202000824315,10978,0.8297613934627651,0.7802724714901501
659,a woman is sitting in front of a computer,202000824315_11059,202000824315,11059,0.8299518728141526,0.7798486752267854
660,a man sitting at a table with a glass of wine,202000824315_11143,202000824315,11143,0.8300984225434784,0.7801066461630116
661,a man is dancing in front of a crowd,202000824315_11236,202000824315,11236,0.8296415553929105,0.7798541110608945
662,a building with a clock on the top of it,202000824315_11348,202000824315,11348,0.8300587258698414,0.7797529158727171
663,a man wearing a black jacket is walking down a hallway,202000824315_11498,202000824315,11498,0.8298371917581052,0.7803284059972609
664,a man is playing with a soccer ball,202000824315_11610,202000824315,11610,0.8293172096719219,0.7792461854049499
665,a man is playing a game of tennis,202000824315_11702,202000824315,11702,0.8292956810637545,0.7791473928410811
666,a man wearing a black jacket is walking down a hallway,202000824315_11783,202000824315,11783,0.8298371917581052,0.7803284059972609
667,a basketball player is in mid air after a match,202000824315_11913,202000824315,11913,0.8295123452442879,0.77910895898931
668,a man in a suit and tie is smiling,202000824315_12120,202000824315,12120,0.8297322543056688,0.7799176764560161
669,a basketball player is jumping in the air as a crowd watches,202000824315_12528,202000824315,12528,0.8296200579330316,0.7793465537901135
670,a man is holding a tennis racket in front of a crowd,202000824315_13018,202000824315,13018,0.8297506995977759,0.7797580425477939
671,a man is playing tennis on a court,202000824315_13403,202000824315,13403,0.8293631872359529,0.7793531162988304
672,a man is jumping on a trampoline and falls,202000824315_13699,202000824315,13699,0.830108871483237,0.7799535146835771
673,a group of men are playing a game with a wii,202000824315_13830,202000824315,13830,0.8295469101082532,0.7793215886470012
674,a man is talking to someone and smiling,202000824315_13954,202000824315,13954,0.8298695081153472,0.7799229613462404
675,a group of men standing next to each other holding a surfboard,202000824315_14130,202000824315,14130,0.8298383232880797,0.7798055044994279
676,a man is dancing on a stage with a microphone,202000824315_14330,202000824315,14330,0.8297594789467468,0.7799006268897257
677,a tennis player is jumping to hit the ball,202000824315_14522,202000824315,14522,0.8296203750377426,0.7793126151876713
678,a man is talking to someone and smiling,202000824315_14669,202000824315,14669,0.8298695081153472,0.7799229613462404
679,a man is holding a skateboard in front of a building,202000824315_14781,202000824315,14781,0.8299654500419936,0.7799707648667602
680,a tennis player is hitting a tennis ball,202000824315_14878,202000824315,14878,0.8294235278437239,0.7791368017911354
681,a man is running and then <unk> a goal,202000824315_14988,202000824315,14988,0.8299037894682892,0.7797459490450334
682,a man is talking to another man and smiling,202000824315_15114,202000824315,15114,0.8297420384074237,0.7798500553679798
683,a team of baseball players standing on a field,202000824315_15317,202000824315,15317,0.8292174894486284,0.7789192713523653
684,a bunch of kites that are on a wall,202000824315_15493,202000824315,15493,0.8302325735072478,0.780076894153374
685,a man holding a tennis racquet on a tennis court,202000824315_15728,202000824315,15728,0.8296443335245315,0.7796287100975084
686,a man holding a tennis racquet on a tennis court,202000824315_15967,202000824315,15967,0.8296443335245315,0.7796287100975084
687,a man holding a tennis racquet on a tennis court,202000824315_16064,202000824315,16064,0.8296443335245315,0.7796287100975084
688,a man in a suit is standing in front of a sign,202000824315_16146,202000824315,16146,0.8297935646081853,0.7797960956057405
689,a man in a yellow shirt holding a yellow surfboard,202000824315_16271,202000824315,16271,0.8300330075944634,0.7803464636435592
690,a pile of ripe bananas sitting on top of a table,202000824315_16390,202000824315,16390,0.8302176478171949,0.7801233814829237
691,a man is jumping in the air on a skateboard,202000824315_16451,202000824315,16451,0.8300379695366114,0.7799839330359088
692,a man in a yellow shirt holding a yellow frisbee,202000824315_16536,202000824315,16536,0.8299554663706444,0.7802657196684896
693,a tennis player is playing tennis on a court,202000824315_16713,202000824315,16713,0.8292176302692075,0.7790219670693544
694,a man is holding a baseball bat in his hands,202000824315_16913,202000824315,16913,0.8297259745198621,0.7796941174327198
695,a man holding a tennis racquet on a tennis court,202000824315_17040,202000824315,17040,0.8296443335245315,0.7796287100975084
696,a man is dancing in front of a crowd of people,202000824315_17144,202000824315,17144,0.8296556768698891,0.7798272521602865
697,a man is jumping in the air with a tennis racquet,202000824315_17356,202000824315,17356,0.8298974866520955,0.7798163691517582
698,a man riding a skateboard down a street,202000824315_17701,202000824315,17701,0.8298762350051242,0.7800652511586115
699,a man is talking to a woman in front of a building,202000824315_18185,202000824315,18185,0.8298115548792715,0.7799061717899818
700,a man is playing a video game on a big screen,202000824315_18592,202000824315,18592,0.8296928938618184,0.7793518284263073
701,a man in a suit and tie standing in front of a television,202000824315_18792,202000824315,18792,0.829792968952684,0.7797237801260402
702,a man is talking and smiling at someone,202000824315_19405,202000824315,19405,0.8298695081066713,0.7799229613406147
703,a man in a suit and tie standing next to a man in a suit,202000824315_19998,202000824315,19998,0.8297064398793426,0.7798111400573909
704,a man is talking and smiling at someone,202000824315_20325,202000824315,20325,0.8298695081066713,0.7799229613406147
705,a man is playing a video game on a big screen,202000824315_20638,202000824315,20638,0.8296928938618184,0.7793518284263073
706,a close up of a book with a picture of a bird on it,202000824315_20898,202000824315,20898,0.8300800704551651,0.7797953259980874
707,a man sitting at a table with a laptop computer,202000824315_21135,202000824315,21135,0.8300887903269981,0.7798803516522593
708,a man is talking and smiling at someone,202000824315_21386,202000824315,21386,0.8298695081066713,0.7799229613406147
709,a man sitting at a table with a laptop computer,202000824315_21695,202000824315,21695,0.8300887903269981,0.7798803516522593
710,a man is smiling and laughing at something,202000824315_21928,202000824315,21928,0.8299330376842695,0.7799994410522623
711,a man is jumping on a skateboard in front of a crowd,202000824315_22134,202000824315,22134,0.8298804066541391,0.7799085452116226
712,a baseball player is running to first base,202000824315_22319,202000824315,22319,0.8294944852582917,0.779165293900898
713,a tennis player is holding a racket on a court,202000824315_22476,202000824315,22476,0.8296161120567965,0.7794299243471215
714,a man is walking down the street with a surfboard,202000824315_22545,202000824315,22545,0.8300042805723473,0.7802138675239763
715,a man sitting at a table with a laptop computer,202000824315_22676,202000824315,22676,0.8300887903269981,0.7798803516522593
716,a man is talking and smiling at someone,202000824315_23012,202000824315,23012,0.8298695081066713,0.7799229613406147
717,a man in a suit and tie standing in front of a television,202000824315_23286,202000824315,23286,0.829792968952684,0.7797237801260402
718,a man is talking and smiling at someone,202000824315_23397,202000824315,23397,0.8298695081066713,0.7799229613406147
719,a man in a suit and tie standing in front of a television,202000824315_23508,202000824315,23508,0.829792968952684,0.7797237801260402
720,a man sitting at a table with a laptop computer,202000824315_23596,202000824315,23596,0.8300887903269981,0.7798803516522593
721,a man is talking and smiling at someone,202000824315_23754,202000824315,23754,0.8298695081066713,0.7799229613406147
722,a man in a suit and tie standing in front of a bus,202000824315_24049,202000824315,24049,0.8298237945902783,0.7798570641074705
723,a man is driving a car and <unk>,202000824315_24422,202000824315,24422,0.8301233846906436,0.7801788785018153
724,a man is smiling and laughing while holding a microphone,202000824315_24668,202000824315,24668,0.8300253771477227,0.7800897885247599
725,a man wearing glasses is holding a cell phone,202000824315_24845,202000824315,24845,0.8300906157578877,0.7800923887492897
726,a cake with a candle lit on top of it,202000824315_24998,202000824315,24998,0.8302944168544657,0.7803917734944636
727,a person riding skis down a snow covered slope,202000824315_25103,202000824315,25103,0.8300748777061935,0.7801102227295155
728,a car is driving down a snowy road,202000824315_25182,202000824315,25182,0.8301237831116417,0.7801290742256083
729,a man is running through the woods and falls,202000824315_25202,202000824315,25202,0.8300604698791476,0.7799208085559234
730,a man leading a horse down a road,202000824315_25362,202000824315,25362,0.8297717311480586,0.7797557072150119
731,a person skiing down a snow covered ski slope,202000824315_25581,202000824315,25581,0.8300707550116436,0.7800551622673814
732,a man is driving a car with a lot of people on it,202000824315_25703,202000824315,25703,0.8298805288002284,0.779858436830025
733,a car is driving down a road,202000824315_25829,202000824315,25829,0.830092707666036,0.779982127454957
734,a man is standing in front of a motorcycle,202000824315_25944,202000824315,25944,0.8298046564602967,0.7798938537604838
735,a man standing next to a large black and white motorcycle,202000824315_26015,202000824315,26015,0.8297245398297188,0.7799300997981704
736,a man is playing a guitar while wearing a hat,202000824315_26071,202000824315,26071,0.8296295841805457,0.7799275015459477
737,a car is driving down a road,202000824315_26181,202000824315,26181,0.830092707666036,0.779982127454957
738,a man wearing a helmet is riding a motorcycle,202000824315_26323,202000824315,26323,0.8297927400888522,0.7801283954134773
739,a car is driving down a road with smoke coming from the back of it,202000824315_26464,202000824315,26464,0.8300985398610805,0.7798892109587011
740,a man is smiling while holding a snowboard,202000824315_26606,202000824315,26606,0.8298858408193686,0.7799957753816426
741,a person is standing in a room with a lot of stuff,202000824315_26717,202000824315,26717,0.8300090376536421,0.7798804481899841
742,a robot is playing a guitar on a record player,202000824315_26797,202000824315,26797,0.8296588471969654,0.7794304145697378
743,a car is driving down a street,202000824315_26908,202000824315,26908,0.8300728699572696,0.7800198824769597
744,a car is driving down a road with smoke coming from the back,202000824315_27042,202000824315,27042,0.8300985398610805,0.7798892109587011
745,a man is holding a tennis racket and a tennis ball,202000824315_27189,202000824315,27189,0.8296786566921498,0.7796015280980207
746,a car is driving down a road,202000824315_27427,202000824315,27427,0.830092707666036,0.779982127454957
747,a car is driving down a road,202000824315_27723,202000824315,27723,0.830092707666036,0.779982127454957
748,a street sign that is on a pole,202000824315_27891,202000824315,27891,0.8298969515222937,0.7797894220767843
749,a man holding a snowboard on top of a snow covered slope,202000824315_28239,202000824315,28239,0.8300264412819797,0.7799881533647514
750,a man in a suit and tie standing in front of a microphone,202000824315_28718,202000824315,28718,0.829864709833741,0.7798939353430048
751,a snowboarder is jumping over a ramp,202000824315_28983,202000824315,28983,0.8302967080094397,0.7801316013375837
752,a man is standing in front of a bus,202000824315_29155,202000824315,29155,0.8298638071488169,0.7798669869540665
753,a man and woman pose for a picture while holding skis,202000824315_29226,202000824315,29226,0.8298337504476846,0.7799220558027488
754,a man is singing and dancing on stage,202000824381_5,202000824381,5,0.8295979608797601,0.7798719728579905
755,a man is dancing and singing in a room,202000824381_28,202000824381,28,0.8297842097136309,0.780053863657231
756,a flock of birds flying through a blue sky,202000824381_247,202000824381,247,0.8301406787641503,0.78012912331727
757,a man is skiing and jumping in the air,202000824381_960,202000824381,960,0.8299030405713811,0.7798323646640034
758,a man is standing in front of a television,202000824381_1753,202000824381,1753,0.8298175686391337,0.779667060921169
759,a group of people flying kites in the sky,202000824381_2117,202000824381,2117,0.8299746332890514,0.7799175423172244
760,a group of people riding skis on a snowy surface,202000824381_2340,202000824381,2340,0.8299213893069267,0.7799915986628916
761,a group of people riding skis down a snow covered slope,202000824381_2565,202000824381,2565,0.8299624725822378,0.779985744748608
762,a skier skiing down a snowy hill with people watching,202000824381_2735,202000824381,2735,0.829914992163701,0.7798759850649519
763,a skier is racing down a slope at a course,202000824381_2934,202000824381,2934,0.8299805005291973,0.779758633089987
764,a skier skiing down a snowy hill during a competition,202000824381_3134,202000824381,3134,0.8298820110836509,0.779821024726493
765,a man on a skateboard doing a trick,202000824381_3293,202000824381,3293,0.8299459493360574,0.7799641637046345
766,a man is holding a snowboard in his hand,202000824381_3506,202000824381,3506,0.8299469412971991,0.7799469666517129
767,a group of people riding skis on top of a snow covered slope,202000824381_3759,202000824381,3759,0.8299235008271434,0.7799031253677424
768,a person on skis is coming down a snowy mountain,202000824381_3927,202000824381,3927,0.8299618097308925,0.7800332744356813
769,a man wearing goggles and a helmet holding a snowboard,202000824381_4086,202000824381,4086,0.8300054967415734,0.7801748812286691
770,a skier skiing down a snowy hill,202000824381_4245,202000824381,4245,0.8299515579449522,0.780003919015986
771,a man in a red jacket holding a snowboard,202000824381_4328,202000824381,4328,0.8298995354403641,0.7801532979437781
772,a man on a skateboard doing a trick,202000824381_4427,202000824381,4427,0.8299459493360574,0.7799641637046345
773,a baseball player is holding a bat and a woman is holding a bat,202000824381_4567,202000824381,4567,0.8296430821038561,0.7796029473102093
774,a man in a green jacket holding a snowboard,202000824381_4712,202000824381,4712,0.8299435753003577,0.780173225289406
775,a man in a baseball cap and a baseball cap holding a baseball bat,202000824381_5889,202000824381,5889,0.8295256399872205,0.7794892610181366
776,a group of people riding skis on top of a snow covered slope,202000824381_7122,202000824381,7122,0.8299235008271434,0.7799031253677424
777,a group of people riding skis down a snow covered slope,202000824381_7427,202000824381,7427,0.8299624725822378,0.779985744748608
778,a group of people riding skis down a snow covered slope,202000824381_7692,202000824381,7692,0.8299624725822378,0.779985744748608
779,a man holding a snowboard while standing in front of a sign,202000824381_7853,202000824381,7853,0.8298731526231328,0.7798038821175833
780,a group of people riding skis on a snowy surface,202000824381_7996,202000824381,7996,0.8299213893069267,0.7799915986628916
781,a man in a baseball uniform holding a baseball bat,202000824381_8165,202000824381,8165,0.8295157987177219,0.7795748983533689
782,a group of people riding skis down a snow covered slope,202000824381_8359,202000824381,8359,0.8299624725822378,0.779985744748608
783,a man is talking to a woman and she is smiling,202000824381_8638,202000824381,8638,0.8297468193559066,0.779974696784824
784,a group of people riding skis down a snow covered slope,202000824381_8928,202000824381,8928,0.8299624725822378,0.779985744748608
785,a skier is jumping over a ramp on a course,202000824381_9187,202000824381,9187,0.8301038113841426,0.7798913478347326
786,a man is talking to a woman and she is smiling,202000824381_9487,202000824381,9487,0.8297468193559066,0.779974696784824
787,a group of people riding skis down a snow covered slope,202000824381_9989,202000824381,9989,0.8299624725822378,0.779985744748608
788,a man is talking to a woman and she is smiling,202000824381_10489,202000824381,10489,0.8297468193559066,0.779974696784824
789,a person riding skis on a snowy surface,202000824381_10810,202000824381,10810,0.8300480587774712,0.7801421430047826
790,a man in a suit and tie holding a book,202000824381_11053,202000824381,11053,0.8297778230446022,0.7798458441123871
791,a man is riding a skateboard down a ramp,202000824381_11211,202000824381,11211,0.8300624754485849,0.7801466562813647
792,a man is dancing and singing on stage,202000824381_11313,202000824381,11313,0.8295979608989709,0.7798719728721404
793,a man riding a skateboard up the side of a ramp,202000824381_11353,202000824381,11353,0.8300116155573378,0.7800299516232385
794,a snowboarder is in mid air after a jump,202000824381_11391,202000824381,11391,0.8301651412540575,0.7798442813006243
795,a person on a snowboard does a trick in the air,202000824381_11472,202000824381,11472,0.8300487968593002,0.7798850805251413
796,a man riding skis down a snow covered slope,202000824381_11554,202000824381,11554,0.8300092905416027,0.7801003800802744
797,a skier is racing down a slope at a course,202000824381_11589,202000824381,11589,0.8299805005291973,0.779758633089987
798,a baseball player is holding a bat and a ball,202000824381_11673,202000824381,11673,0.8295395839006896,0.7793258869649389
799,a man wearing a mask and a mask holding a cell phone,202000824381_11767,202000824381,11767,0.8300515657283893,0.7801137290865212
800,a man in a red and white striped sweater holding a baseball bat,202000824381_11821,202000824381,11821,0.8297925000596182,0.7800980234696909
801,a man riding skis down a snow covered slope,202000824381_11916,202000824381,11916,0.8300092905416027,0.7801003800802744
802,a skier is in mid air on a snowy slope,202000824381_11999,202000824381,11999,0.8301605421516334,0.780033660932776
803,a person on skis jumping in the air,202000824381_12075,202000824381,12075,0.829999024060006,0.7799017386573148
804,a man is walking and smiling while wearing a hat,202000824381_12183,202000824381,12183,0.8297429955952582,0.7801305141096375
805,a man flying through the air while riding skis,202000824381_12484,202000824381,12484,0.829876616999189,0.7799560714843522
806,a group of people riding skis down a snow covered slope,202000824381_13099,202000824381,13099,0.8299624725822378,0.779985744748608
807,a skier is jumping a ramp on a ski lift,202000824381_13497,202000824381,13497,0.8301251906628282,0.7799241133245397
808,a man is talking on a cell phone while a crowd watches,202000824381_13560,202000824381,13560,0.8299600153642668,0.7798105723823344
809,a hockey player is <unk> a goal,202000824381_13600,202000824381,13600,0.8295010349101414,0.7791856109796299
810,a man riding skis down a snow covered slope,202000824381_13788,202000824381,13788,0.8300092905416027,0.7801003800802744
811,a snowboarder is jumping over a snowy hill,202000824381_14057,202000824381,14057,0.8301106465245816,0.7801486524549851
812,a person riding skis on a snowy surface,202000824381_14224,202000824381,14224,0.8300480587774712,0.7801421430047826
813,a race car is going around a track,202000824381_14348,202000824381,14348,0.8299160333227886,0.779634081441432
814,a man is dancing on a stage with a microphone,202000824381_14536,202000824381,14536,0.8297594789467468,0.7799006268897257
815,a man standing on a tennis court holding a racquet,202000824381_16177,202000824381,16177,0.8297527036808475,0.7797382038519358
816,a hockey player is <unk> a goal,202000824381_17698,202000824381,17698,0.8295010349101414,0.7791856109796299
